link,product_name,Keyword,province,star_review,amount_rating,amount_sold,product_list,product_size_ml,original_price,discount_price,per_discount,store,recom_or_official,marketplace,suggestion,web-scraper-start-url,region,itemid,shopid
https://shopee.co.th/SANO-%E0%B8%8B%E0%B8%B2%E0%B9%82%E0%B8%99%E0%B9%88-%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B8%9F%E0%B8%B9%E0%B8%8B%E0%B8%B4%E0%B8%A5%E0%B8%B5%E0%B9%88%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B8%B2%E0%B8%A7-EGG-WHITE-FUSILLI-%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B8%95%E0%B8%B5%E0%B8%99%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B8%B2%E0%B8%A7-%E0%B8%9B%E0%B8%A5%E0%B8%AD%E0%B8%94%E0%B8%81%E0%B8%A5%E0%B8%B9%E0%B9%80%E0%B8%95%E0%B9%87%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-500g-%E0%B9%81%E0%B8%A5%E0%B8%B0-1-000g-i.369378822.26405745054?sp_atk=45a5c1ce-6da6-4218-b51d-bc5442b7bc2e&xptdk=45a5c1ce-6da6-4218-b51d-bc5442b7bc2e,"SANO ซาโน่ เส้นฟูซิลี่ไข่ขาว EGG WHITE FUSILLI โปรตีนไข่ขาว ปลอดกลูเต็น ขนาด 500g และ 1,000g",โปรตีนไข่ขาว,จังหวัดกรุงเทพมหานคร,5.0,,ขายแล้ว 1 ชิ้น,"ขนาด 500g - 1 ซอง, ขนาด 1,000g - 1 ซอง",,917.0,898.0,-2%,KassMedicare แคสส์เมดิแคร์,recom,shopee,https://shopee.co.th/find_similar_products?catid=100629&itemid=26405745054&shopid=369378822,,,26405745054,369378822
https://shopee.co.th/%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%AA%E0%B9%88%E0%B8%87%EF%BC%81%EF%BC%81-%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B8%B2%E0%B8%A7-%E0%B8%99%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%99%E0%B8%B4%E0%B9%88%E0%B8%A1-180-%E0%B8%81.-(%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%AB%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1)-%E0%B8%AD%E0%B8%A3%E0%B9%88%E0%B8%AD%E0%B8%A2%E0%B9%81%E0%B8%9A%E0%B8%9A%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%81%E0%B8%B1%E0%B8%87%E0%B8%A7%E0%B8%A5-%E0%B8%84%E0%B8%B4%E0%B8%94%E0%B8%84%E0%B9%89%E0%B8%99%E0%B9%82%E0%B8%94%E0%B8%A2%E0%B8%99%E0%B8%B1%E0%B8%81%E0%B9%82%E0%B8%A0%E0%B8%8A%E0%B8%99%E0%B8%B2%E0%B8%81%E0%B8%B2%E0%B8%A3-%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%9A%E0%B9%84%E0%B8%94%E0%B9%89-1-%E0%B8%9B%E0%B8%B5-%E0%B9%82%E0%B8%94%E0%B8%A2%E0%B9%84%E0%B8%A1%E0%B9%88%E0%B8%95%E0%B9%89-i.520343541.11453658534?sp_atk=3a7dcbda-7d3b-4ef2-a54e-4a2bee1c4ca6&xptdk=3a7dcbda-7d3b-4ef2-a54e-4a2bee1c4ca6,พร้อมส่ง！！ เส้นไข่ขาว นิ่มนิ่ม 180 ก. (น้ำหนักเส้น 100 กรัม) อร่อยแบบไม่กังวล คิดค้นโดยนักโภชนาการ เก็บได้ 1 ปี โดยไม่ต้,เส้นไข่ขาว,จังหวัดกรุงเทพมหานคร,,,,"เส้นขนมจีน, เส้นหมี่, เส้นสปาเกตตี้",,453.0,453.0,,l1p40ka3to,,shopee,https://shopee.co.th/find_similar_products?catid=100629&itemid=11453658534&shopid=520343541,,,11453658534,520343541
https://shopee.co.th/Eggyday-%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%A1%E0%B8%99%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B8%95%E0%B8%B5%E0%B8%99%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B8%B2%E0%B8%A7-%E0%B8%9E%E0%B8%A3%E0%B9%89%E0%B8%AD%E0%B8%A1%E0%B8%A3%E0%B8%B1%E0%B8%9A%E0%B8%9B%E0%B8%A3%E0%B8%B0%E0%B8%97%E0%B8%B2%E0%B8%99-100-g-%E0%B9%80%E0%B8%AD%E0%B9%89%E0%B8%81%E0%B8%81%E0%B8%B5%E0%B9%89%E0%B9%80%E0%B8%94%E0%B8%A2%E0%B9%8C-i.1083676728.24908778112?sp_atk=891d146f-648c-48ac-a247-22f49594be8c&xptdk=891d146f-648c-48ac-a247-22f49594be8c,Eggyday เส้นราเมนโปรตีนไข่ขาว พร้อมรับประทาน 100 g เอ้กกี้เดย์,โปรตีนไข่ขาว,จังหวัดกรุงเทพมหานคร,5.0,,ขายแล้ว 4 ชิ้น,,,80.0,76.0,-4%,Kaiteki Pro,,shopee,https://shopee.co.th/find_similar_products?catid=100629&itemid=24908778112&shopid=1083676728,,,24908778112,1083676728
https://shopee.co.th/Eggy-day-%E0%B9%80%E0%B8%AD%E0%B9%89%E0%B8%81%E0%B8%81%E0%B8%B5%E0%B9%89%E0%B9%80%E0%B8%94%E0%B8%A2%E0%B9%8C-%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B8%AB%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B8%B2%E0%B8%A7-%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B8%A3%E0%B8%B2%E0%B9%80%E0%B8%A1%E0%B8%99%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B8%B2%E0%B8%A7-%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B8%95%E0%B8%B5%E0%B8%99-(-8-10-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-)-%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B8%95%E0%B8%B5%E0%B8%99%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B8%B2%E0%B8%A7-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.155370754.16194628467?sp_atk=969b807d-70f8-41d5-8fb6-dca256617062&xptdk=969b807d-70f8-41d5-8fb6-dca256617062,Eggy day เอ้กกี้เดย์ : เส้นหมี่ไข่ขาว เส้นราเมนไข่ขาว โปรตีน ( 8/10 กรัม ) เส้นโปรตีนไข่ขาว ขนาด 100 กรัม,"โปรตีนไข่ขาว, เส้นหมี่ไข่ขาว",จังหวัดสมุทรสาคร,4.3,,ขายแล้ว 13 ชิ้น,"เส้นหมี่ไข่ขาว, เส้นราเมนไข่ขาว",,79.0,79.0,,พูนสุข,,shopee,https://shopee.co.th/find_similar_products?catid=100629&itemid=16194628467&shopid=155370754,,,16194628467,155370754
https://shopee.co.th/%F0%9F%92%8E%E0%B8%99%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%99%E0%B8%B4%E0%B9%88%E0%B8%A1-Nim-Nim-%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B8%B2%E0%B8%A7-%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B8%AB%E0%B8%A1%E0%B8%B5%E0%B9%88-%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99-%E0%B8%AA%E0%B8%9B%E0%B8%B2%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%95%E0%B8%95%E0%B8%B5%E0%B9%89-%E0%B8%84%E0%B8%B5%E0%B9%82%E0%B8%95-%E0%B9%82%E0%B8%A5%E0%B8%A7%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A-%E0%B8%84%E0%B8%A5%E0%B8%B5%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%84%E0%B9%89%E0%B8%B2%E0%B8%9C%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%97%E0%B8%B8%E0%B8%81-%E0%B8%A7%E0%B8%B1%E0%B8%99-i.583049800.12455574333?sp_atk=657391ab-f8d2-4643-8f57-ddd587c7f950&xptdk=657391ab-f8d2-4643-8f57-ddd587c7f950,💎นิ่มนิ่ม Nim Nim เส้นไข่ขาว / เส้นหมี่ / เส้น สปาเก็ตตี้ คีโต โลวคาร์บ คลีน ขนาด 100 กรัม สินค้าผลิตใหม่ทุก วัน,เส้นไข่ขาว,จังหวัดปทุมธานี,,,,"เส้นไข่ขาว, เส้นหมี่, เส้นเหลือง สปาเก็ตตี",,218.0,218.0,,ร้านอาหารฮ่าฮ่า,,shopee,https://shopee.co.th/find_similar_products?catid=100629&itemid=12455574333&shopid=583049800,,,12455574333,583049800
https://shopee.co.th/%E0%B8%99%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%99%E0%B8%B4%E0%B9%88%E0%B8%A1-Nim-Nim-%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B8%B2%E0%B8%A7-%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B8%AB%E0%B8%A1%E0%B8%B5%E0%B9%88-%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99-%E0%B8%AA%E0%B8%9B%E0%B8%B2%E0%B9%80%E0%B8%81%E0%B9%87%E0%B8%95%E0%B8%95%E0%B8%B5%E0%B9%89-%E0%B8%84%E0%B8%B5%E0%B9%82%E0%B8%95-%E0%B9%82%E0%B8%A5%E0%B8%A7%E0%B8%84%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%9A-%E0%B8%84%E0%B8%A5%E0%B8%B5%E0%B8%99-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B8%AA%E0%B8%B4%E0%B8%99%E0%B8%84%E0%B9%89%E0%B8%B2%E0%B8%9C%E0%B8%A5%E0%B8%B4%E0%B8%95%E0%B9%83%E0%B8%AB%E0%B8%A1%E0%B9%88%E0%B8%97%E0%B8%B8%E0%B8%81-%E0%B8%A7%E0%B8%B1%E0%B8%99-i.445319225.12513651724?sp_atk=3391e29c-0033-4b3f-9035-914a0882b64e&xptdk=3391e29c-0033-4b3f-9035-914a0882b64e,นิ่มนิ่ม Nim Nim เส้นไข่ขาว / เส้นหมี่ / เส้น สปาเก็ตตี้ คีโต โลวคาร์บ คลีน ขนาด 100 กรัม สินค้าผลิตใหม่ทุก วัน,เส้นไข่ขาว,จังหวัดกรุงเทพมหานคร,4.9,,ขายแล้ว 1.4พัน ชิ้น,"เส้นไข่ขาว, เส้นหมี่, เส้นเหลือง สปาเก็ตตี",,69.0,69.0,,Prohealth,,shopee,https://shopee.co.th/find_similar_products?catid=100629&itemid=12513651724&shopid=445319225,,,12513651724,445319225
https://shopee.co.th/%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%82%E0%B8%A7%E0%B8%B1%E0%B8%8D-%E0%B8%99%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%99%E0%B8%B4%E0%B9%88%E0%B8%A1-%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B8%B2%E0%B8%A7-%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87-%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B9%84%E0%B8%82%E0%B8%A1%E0%B8%B1%E0%B8%99-%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B8%95%E0%B8%B5%E0%B8%99%E0%B8%AA%E0%B8%B9%E0%B8%87-i.1040490139.25670330550?sp_atk=61d60a1c-438d-4d84-aa4e-4c709a3f36bf&xptdk=61d60a1c-438d-4d84-aa4e-4c709a3f36bf,ชุดของขวัญ นิ่มนิ่ม เส้นไข่ขาว ไร้แป้ง ไร้ไขมัน โปรตีนสูง,เส้นไข่ขาว,จังหวัดกรุงเทพมหานคร,5.0,,ขายแล้ว 3 ชิ้น,"1 set, 2 set",,613.0,490.0,-20%,minnafoods / มินนะฟู้ดส์,,shopee,https://shopee.co.th/find_similar_products?catid=100629&itemid=25670330550&shopid=1040490139,,,25670330550,1040490139
https://shopee.co.th/%E0%B8%8A%E0%B8%B8%E0%B8%94%E0%B8%82%E0%B8%AD%E0%B8%87%E0%B8%82%E0%B8%A7%E0%B8%B1%E0%B8%8D-%E0%B8%99%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%99%E0%B8%B4%E0%B9%88%E0%B8%A1-%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B8%B2%E0%B8%A7-%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87-%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B9%84%E0%B8%82%E0%B8%A1%E0%B8%B1%E0%B8%99-%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B8%95%E0%B8%B5%E0%B8%99%E0%B8%AA%E0%B8%B9%E0%B8%87-i.498854118.19882741664?sp_atk=de49872a-2838-4bbf-ad9a-3b0f14e5438e&xptdk=de49872a-2838-4bbf-ad9a-3b0f14e5438e,ชุดของขวัญ นิ่มนิ่ม เส้นไข่ขาว ไร้แป้ง ไร้ไขมัน โปรตีนสูง,เส้นไข่ขาว,จังหวัดกรุงเทพมหานคร,5.0,,ขายแล้ว 29 ชิ้น,"1 เซต, 2 เซต",,490.0,490.0,,Nimnim Noodle Official,official,shopee,https://shopee.co.th/find_similar_products?catid=100629&itemid=19882741664&shopid=498854118,,,19882741664,498854118
https://shopee.co.th/%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B8%B2%E0%B8%A7%E0%B9%84%E0%B8%A3%E0%B9%89%E0%B9%81%E0%B8%9B%E0%B9%89%E0%B8%87-X-%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%B7%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B8%94%E0%B8%B7%E0%B9%88%E0%B8%A1%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B8%95%E0%B8%B5%E0%B8%99%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B8%B2%E0%B8%A7-%F0%9F%8D%9D-i.216885961.19991619519?sp_atk=1f61b331-c8aa-4fea-89f2-a73d3c57aa72&xptdk=1f61b331-c8aa-4fea-89f2-a73d3c57aa72,เส้นไข่ขาวไร้แป้ง X เครื่องดื่มโปรตีนไข่ขาว 🍝,"เส้นไข่ขาว, โปรตีนไข่ขาว",จังหวัดกรุงเทพมหานคร,4.0,,ขายแล้ว 2 ชิ้น,,,450.0,450.0,,hidailythailand,,shopee,https://shopee.co.th/find_similar_products?catid=100629&itemid=19991619519&shopid=216885961,,,19991619519,216885961
https://shopee.co.th/Eggy-day-%E0%B9%80%E0%B8%AD%E0%B9%89%E0%B8%81%E0%B8%81%E0%B8%B5%E0%B9%89%E0%B9%80%E0%B8%94%E0%B8%A2%E0%B9%8C-%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B8%AB%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B8%B2%E0%B8%A7-%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B8%95%E0%B8%B5%E0%B8%99-10-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B8%95%E0%B8%B5%E0%B8%99%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B8%B2%E0%B8%A7-%E0%B8%82%E0%B8%99%E0%B8%B2%E0%B8%94-100-%E0%B8%81%E0%B8%A3%E0%B8%B1%E0%B8%A1-i.155370754.19779722633?sp_atk=ea22f6be-23bf-40fe-8631-8803f98e9cdb&xptdk=ea22f6be-23bf-40fe-8631-8803f98e9cdb,Eggy day เอ้กกี้เดย์ : เส้นหมี่ไข่ขาว โปรตีน 10 กรัม เส้นโปรตีนไข่ขาว ขนาด 100 กรัม,"โปรตีนไข่ขาว, เส้นหมี่ไข่ขาว",จังหวัดสมุทรสาคร,,,,เส้นหมี่ไข่ขาว 100g,,79.0,79.0,,พูนสุข,,shopee,https://shopee.co.th/find_similar_products?catid=100629&itemid=19779722633&shopid=155370754,,,19779722633,155370754
https://shopee.co.th/%E0%B9%80%E0%B8%AA%E0%B9%89%E0%B8%99%E0%B8%AB%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B9%84%E0%B8%82%E0%B9%88%E0%B8%82%E0%B8%B2%E0%B8%A7-%E0%B8%95%E0%B8%A3%E0%B8%B2%E0%B8%99%E0%B8%B4%E0%B9%88%E0%B8%A1%E0%B8%99%E0%B8%B4%E0%B9%88%E0%B8%A1-i.101868978.13428565391?sp_atk=6e208738-4ede-482c-b418-62941d0f43c0&xptdk=6e208738-4ede-482c-b418-62941d0f43c0,เส้นหมี่ไข่ขาว ตรานิ่มนิ่ม,เส้นหมี่ไข่ขาว,จังหวัดสงขลา,,,,,,80.0,80.0,,SD FIT,,shopee,https://shopee.co.th/find_similar_products?catid=100629&itemid=13428565391&shopid=101868978,,,13428565391,101868978
